date,open,high,low,close,volume
19920506,71.4877,73.6885,69.0592,69.8181,5929.03559392192
19920507,70.0458,70.0458,64.7335,66.0995,6688.698099077904
19920508,66.3272,66.9343,63.747,64.6576,7066.881542154364
19920511,64.8853,66.479,62.9881,66.4031,6845.501188950517
19920512,66.6308,71.6395,66.6308,70.4252,5250.416044256885
19920513,70.6529,72.0948,70.1217,70.2734,5593.022395387159
19920514,70.5011,70.5011,68.1485,68.9833,5871.716777828838
19920515,69.211,70.1217,68.2244,68.8315,5681.30942954897
19920518,69.0592,69.0592,66.7825,67.9968,5852.604828462516
19920519,68.2244,70.6529,67.845,70.5011,7037.229915561602
19920520,70.7288,72.3225,68.3003,68.4521,6367.832396668619
19920521,68.6798,68.6798,66.1754,68.3003,4233.802779782813
19920522,68.528,68.6798,67.0861,67.3897,4071.720159015398
19920525,67.6173,69.0592,67.2379,68.9833,5960.003363132816
19920526,69.211,70.7288,69.211,70.577,5540.310582767757
19920527,70.8047,71.6395,69.6663,69.8181,6209.048942895896
19920528,69.8181,69.8181,68.3003,68.9833,4669.965049511984
19920529,69.211,69.211,67.0861,68.6039,4757.589583099503
19920601,68.8315,70.7288,68.8315,69.7422,6099.679964211053
19920602,69.9699,69.9699,67.162,68.1485,5255.029824574275
19920603,68.3762,68.3762,63.747,63.9746,3499.1801433693995
19920604,64.2023,64.2023,58.5865,62.6845,6311.831473490257
19920605,62.9122,64.9612,62.8363,63.5952,6396.161974488641
19920608,63.8229,63.8229,60.4837,62.9881,4863.66472397167
19920609,63.2157,63.2157,59.9525,60.1802,3148.6660064273633
19920610,60.4078,60.5596,58.2829,59.4972,4109.275730622618
19920611,59.2695,59.649,58.4347,58.8901,3210.5973669598116
19920612,59.1177,59.1177,57.5241,58.4347,4414.329157161755
19920615,58.4347,58.5106,55.0956,55.0956,4499.978219676344
19920616,54.8679,54.9438,50.4664,50.9976,5056.708550990635
19920617,50.7699,56.3857,49.0245,56.0063,5772.2238391038145
19920618,55.7786,58.1312,54.4885,55.0956,7553.111319234204
19920619,55.3233,55.3992,53.1225,54.9438,4396.539736967592
19920622,54.7161,54.7161,51.4529,51.9082,4852.470322607989
19920623,52.1359,53.5778,51.3011,53.426,4065.7956800059897
19920624,53.1984,53.1984,51.9082,53.1225,3877.3589345380956
19920625,53.3501,54.6403,53.1225,54.6403,3163.1597923144636
19920626,54.6403,57.0687,54.6403,56.3098,5131.822524675989
19920629,56.5375,60.7114,56.5375,60.4078,6516.079049394283
19920630,60.6355,63.747,60.6355,63.747,6900.84239258318
19920701,63.9746,65.0371,61.1667,61.3944,8213.943779888721
19920702,61.1667,61.9256,59.7248,61.015,8105.885438007048
19920703,60.7873,62.2292,60.7114,62.1533,6623.467297794325
19920706,62.381,64.6576,60.7114,60.7114,8246.227232447283
19920707,62.1533,62.2292,60.2561,61.7738,4812.9384949606465
19920708,62.0015,62.2292,61.1667,61.9256,2945.7413412223696
19920709,61.698,61.698,60.4078,60.4837,5383.505804043073
19920710,60.4078,60.4078,59.3454,60.1043,4660.079228940358
19920713,59.8766,61.4703,59.4972,61.1667,5826.915625659059
19920714,61.3944,62.5327,61.3944,62.1533,4820.181711992766
19920715,62.2292,62.2292,61.4703,61.9256,2500.3552650277106
19920716,61.698,63.4434,61.698,63.2916,3717.9199135430295
19920717,63.5193,64.3541,63.4434,64.2023,6305.241401008999
19920720,64.43,68.3003,64.43,68.1485,5805.832850319523
19920721,68.3003,69.0592,67.3897,67.6932,7234.886221954347
19920722,67.5414,67.9968,66.7825,67.7691,6448.212385880881
19920723,67.5414,69.0592,67.5414,69.0592,6218.273597145637
19920724,68.8315,69.8181,68.6039,69.5904,7236.207149261967
19920727,69.8181,71.6395,69.8181,71.6395,6029.83549578096
19920728,71.4118,71.6395,69.6663,69.6663,5608.833826398129
19920729,69.4387,70.1217,68.9074,69.6663,4617.256837236942
19920730,69.8181,70.2734,69.5146,70.2734,4517.111737869521
19920731,70.5011,70.577,69.211,69.211,3704.081721113696
19920803,69.211,70.7288,64.9612,65.113,4490.752998633145
19920804,64.8853,67.845,63.747,67.0861,5636.50294174203
19920805,67.3138,68.3003,65.7201,67.9209,3314.038830463083
19920806,67.6932,67.6932,66.3272,66.9343,2668.362857309332
19920807,66.7825,68.4521,66.1754,68.3003,4372.162347749571
19920810,68.528,70.577,68.528,70.1217,3036.660548731705
19920811,70.2734,70.2734,64.2782,66.4031,935.5737909826499
19920812,66.6308,67.9968,66.479,66.6308,6064.096483908343
19920813,66.7825,66.7825,63.6711,64.3541,6587.229096514441
19920814,64.1264,66.479,63.2157,66.3272,7374.562773643393
19920817,66.5549,68.8315,66.5549,66.7825,6716.370306592296
19920818,66.7825,66.7825,65.1889,65.7201,4884.0902554926115
19920819,65.4924,66.7825,65.4924,66.2513,2205.187671789082
19920820,66.0236,66.7825,65.8719,66.4031,2842.299531196586
19920821,66.3272,66.4031,65.113,65.3406,3860.892002828257
19920824,65.113,65.113,63.4434,64.3541,3045.885188356297
19920825,64.1264,64.1264,61.7738,61.9256,3347.642978025243
19920826,61.698,63.5952,61.1667,63.1399,6308.530738883021
19920827,63.3675,64.6576,62.5327,63.4434,4416.304926911231
19920828,63.4434,63.4434,62.6845,63.4434,2412.068079579594
19920831,63.2157,63.2157,62.2292,62.6086,2381.761451302217
19920901,62.381,62.381,61.4703,61.5462,2824.5098803825417
19920902,61.4703,61.5462,58.8901,60.7114,4619.231314053045
19920903,60.7114,61.2426,59.8007,60.7114,3551.886466133214
19920904,60.7873,60.7873,58.7383,58.8901,4594.8504077934995
19920907,58.6624,58.6624,56.158,56.4616,4783.945194610143
19920908,56.2339,59.8007,55.3992,59.1936,7072.808546869932
19920909,59.4213,63.1399,59.4213,63.064,7499.081885069136
19920910,63.2916,65.2648,63.2916,64.2782,10445.48384989001
19920911,64.5059,65.8719,62.5327,65.7201,9726.013807039246
19920914,65.9478,67.3897,63.747,64.0505,8953.841109749339
19920915,63.8229,65.2648,63.1399,63.9746,6168.202692943762
19920916,63.747,66.0236,62.9881,64.8853,3663.233428835191
19920917,64.9612,66.1754,64.9612,65.7201,5255.684334016533
19920918,65.7201,66.0236,64.3541,64.6576,3802.2537180470663
19920921,64.5059,65.6442,64.3541,64.9612,2259.8720466986447
19920922,64.9612,65.2648,64.3541,64.5818,2950.3497889498276
19920923,64.8094,65.7201,64.8094,65.3406,4846.539517543457
19920924,65.5683,68.9074,65.5683,68.7557,13300.295102806022
19920925,68.9833,70.1217,68.4521,68.7557,15781.54102132623
19920928,68.7557,68.8315,67.5414,68.2244,6429.108940496362
19920929,68.3003,68.3003,67.845,68.3003,3764.6979588669456
19920930,68.3003,68.3762,67.3897,67.6932,5103.490453989471
19921005,67.6932,67.8443,66.7866,66.9377,2222.356011634699
19921006,66.711,66.711,65.7289,66.2577,2302.4365469975564
19921007,66.0311,66.7866,65.7289,66.7866,1816.6668163973013
19921008,67.0132,67.2399,66.3333,66.5599,1833.8752011346169
19921009,66.6355,67.4666,66.3333,67.3155,3328.2371816297878
19921012,67.5421,68.5243,67.5421,67.6932,4113.145781260156
19921013,67.9199,67.9199,66.7866,66.9377,2017.1950933479934
19921014,66.7866,66.9377,65.88,65.9555,2365.3084276519776
19921015,65.7289,67.2399,65.4267,67.0132,1797.4757212011964
19921016,67.0888,67.2399,66.1822,66.3333,1798.7978888431603
19921019,66.3333,66.3333,64.369,64.6712,3009.908583728151
19921020,64.7467,66.6355,64.7467,64.9734,4420.224276396187
19921021,64.7467,65.2,63.4624,63.689,3305.7396096657194
19921022,63.4624,63.4624,61.1959,62.858,4522.141970791307
19921023,62.858,62.858,61.5736,61.6492,5074.090174730572
19921026,61.4225,61.4225,56.134,58.1738,7387.122725350588
19921027,58.1738,58.7783,57.0406,57.1161,9591.610771743866
19921028,57.3428,58.6271,56.5117,58.2494,6303.0726496753605
19921029,58.0227,59.836,57.9472,59.836,7869.570158433051
19921030,60.0626,60.8937,60.0626,60.3648,6936.425698420271
19921102,60.4404,60.4404,57.2672,57.4183,4779.591175635642
19921103,57.4183,58.6271,56.5117,58.6271,4424.8615401409925
19921104,58.6271,58.6271,57.4183,57.7205,1764.3852703978657
19921105,57.4939,57.5694,57.1161,57.2672,2257.433574541797
19921106,57.1161,57.7205,57.1161,57.4183,2733.274931511382
19921109,57.1917,57.4183,56.8895,57.1161,1451.3490942133653
19921110,56.8895,57.4183,56.5117,56.8139,2006.6075379440595
19921111,56.6628,56.965,55.6051,55.9073,2651.871938011673
19921112,55.9073,56.8139,53.1875,54.0186,3420.8911374970844
19921113,53.7919,53.7919,50.921,51.5254,5480.444596257381
19921116,51.2988,51.2988,46.4635,46.5391,5581.036160991511
19921117,46.3124,46.3124,43.8193,45.1792,8650.505099691893
19921118,45.3303,49.1078,45.3303,48.0501,8029.731467780504
19921119,47.8234,48.1256,46.7657,47.7479,9145.541479311132
19921120,47.7479,48.3523,47.1435,47.1435,6947.010722581054
19921123,46.9168,46.9168,44.9525,45.4814,6310.348845901841
19921124,45.3303,46.5391,45.0281,46.5391,3193.228919338793
19921125,46.5391,48.3523,46.388,48.3523,4765.688498789096
19921126,48.3523,53.0364,48.3523,52.432,10047.593072932561
19921127,52.6587,52.8853,50.9966,52.5076,13735.844906261189
19921130,52.7342,58.4005,52.7342,57.8716,8521.46475991678
19921201,58.0983,59.5338,56.2095,59.2316,13577.671378115736
19921202,59.4582,60.4404,57.8716,58.3249,11735.214290980355
19921203,58.0983,58.7027,56.6628,56.6628,7508.232914716534
19921204,56.4362,59.156,56.4362,58.9294,8641.900307825974
19921207,59.156,62.6313,59.156,62.4047,10367.239967502448
19921208,62.6313,63.2357,62.2536,62.5558,10127.665220491144
19921209,62.7824,62.7824,59.0805,60.1382,7995.314126462049
19921210,60.3648,60.3648,58.476,58.8538,8825.228787266075
19921211,58.9294,62.7824,58.9294,60.8937,9279.224287569978
19921214,61.1203,61.9514,60.4404,61.1959,6731.259773939104
19921215,60.9692,61.1959,60.2137,60.5915,4097.921325598475
19921216,60.4404,61.6492,60.1382,61.6492,4218.37104131116
19921217,61.8758,62.2536,61.1959,61.347,3336.1794382773405
19921218,61.5736,62.6313,61.2714,62.5558,4074.097046157191
19921221,62.7824,63.1602,61.9514,63.0091,6287.848898016319
19921222,63.2357,63.4624,62.7069,62.7069,5069.458066018254
19921223,62.7069,62.7069,61.9514,62.178,3849.7466949724985
19921224,61.9514,63.4624,61.9514,63.0846,2747.172051499098
19921225,63.3113,63.4624,62.858,63.2357,3480.457241716309
19921228,63.4624,63.689,63.2357,63.689,3276.6199814724678
19921229,63.689,66.0311,63.689,65.88,4905.330904675167
19921230,66.1066,67.6932,66.1066,67.5421,8393.72924442681
19921231,67.7688,68.1465,66.9377,67.2399,7577.717991847102
19930104,67.3139,67.7577,66.4262,66.5742,7999.044674964175
19930105,66.5742,67.3139,66.2783,66.7221,4497.015231834729
19930106,66.5742,67.3139,66.5742,67.3139,4497.689184551778
19930107,67.3139,68.0536,66.944,68.0536,4430.772214842418
